variant_id,orderquantity,unitprice,view,add_to_cart,best_seller_of_month,best_seller_next_month
911,23,2.84,63,27,False,False
916,8,95.99,24,8,False,False
923,24,1.6,40,28,False,False
938,1,3.52,1,1,False,False
948,46,9.49,52,52,False,False
964,32,64.65,60,37,False,False
993,8,5.68,11,9,False,False
998,5,1.88,7,5,False,False
1000,50,125.99,142,58,True,False
1001,29,65.99,58,33,False,False
1013,48,4.24,62,50,False,False
1029,43,11.99,86,46,False,False
1050,36,20.34,71,41,False,False
1075,46,39.89,67,46,False,False
1081,41,65.99,123,41,False,False
1085,39,205.99,84,43,False,False
1092,8,22.24,16,9,False,False
1096,56,37.7,105,57,True,False
1097,12,5.98,15,13,False,False
1105,6,5.34,17,6,False,False
1108,16,1.8,19,18,False,False
1110,20,7.1,53,20,False,False
1121,16,6.69,32,18,False,False
1127,32,11.34,44,34,False,False
1129,45,12.28,78,52,False,False
1144,12,30.98,13,13,False,False
1147,41,6.48,90,44,False,False
1158,40,4.98,70,48,False,False
1159,17,6.68,42,19,False,False
1166,45,6.48,107,50,False,False
1175,29,55.48,51,33,False,False
1185,36,4.28,76,42,False,False
1187,37,6.68,106,43,False,False
1188,44,5.78,100,51,False,False
1202,36,5.78,74,38,False,False
1206,79,5.28,164,91,True,False
1208,16,5.98,36,17,False,False
1212,47,30.98,88,53,False,False
1214,33,4.28,98,36,False,False
1221,9,6.48,25,9,False,True
1231,16,6.48,41,18,False,False
1233,33,6.48,84,35,False,False
1235,42,6.48,45,46,False,False
1236,42,6.48,112,49,False,False
1237,42,6.48,56,50,False,False
1241,28,6.48,84,33,False,False
1255,88,125.99,157,98,True,False
1260,34,205.99,67,36,False,False
1261,49,65.99,55,51,True,False
0,13,3.71,33,15,False,False
3,75,8.74,107,85,True,False
31,44,205.99,108,51,False,False
32,6,65.99,14,7,False,False
62,13,140.99,29,14,False,False
63,28,39.48,78,32,False,False
67,15,65.99,23,17,False,False
82,10,55.99,15,11,False,False
88,10,35.99,26,11,False,False
100,57,55.99,98,57,True,False
110,7,5.38,11,8,False,False
122,77,3.29,141,80,True,False
131,26,9.31,77,26,False,False
133,21,5.68,63,21,False,False
134,43,3.14,105,47,False,False
142,14,152.48,27,16,False,False
150,17,5.81,31,19,False,False
160,12,7.3,27,14,False,False
161,1,5.18,2,1,False,False
162,20,7.28,45,20,False,False
170,44,180.98,127,47,False,False
181,48,3.69,119,49,True,False
189,17,2.89,21,20,False,False
190,12,3.69,33,13,False,True
221,43,3.58,124,51,False,False
223,15,8.6,37,16,False,False
224,21,1.98,45,22,False,False
232,39,4.18,53,39,False,False
240,19,3.57,46,22,False,False
241,48,100.8,119,55,True,False
250,26,59.98,67,28,False,False
261,6,262.11,13,7,False,False
268,37,1.48,53,44,False,False
269,41,5.74,69,49,False,False
281,24,15.94,58,26,False,False
283,15,22.01,22,18,False,False
286,42,20.15,124,49,False,False
287,15,28.15,23,16,False,False
299,1,16.98,2,1,False,False
310,23,155.99,60,24,False,False
311,12,195.99,19,14,False,False
321,3,699.99,5,3,False,False
323,29,449.99,63,33,False,False
331,39,80.98,89,45,False,False
333,47,67.28,79,49,False,False
341,48,1.81,81,53,True,False
346,45,18.97,122,45,False,False
359,8,20.24,22,8,False,False
361,13,9.77,19,14,False,False
373,34,5.99,79,38,False,False
375,6,40.97,11,7,False,False
388,18,5.85,32,19,False,False
394,25,98.31,29,26,False,False
395,9,155.06,12,9,False,False
400,20,2.08,53,23,False,False
421,8,28.28,11,9,False,False
425,23,12.44,31,25,False,False
437,34,4.18,71,34,False,False
451,43,270.97,87,50,False,False
456,63,6.48,69,69,True,False
461,50,17.67,130,53,True,False
467,23,22.23,61,24,False,False
468,27,22.72,56,31,False,False
474,5,31.98,14,6,False,False
495,46,193.17,132,49,False,False
497,43,140.85,50,48,False,False
505,31,10.98,84,32,False,False
526,24,7.38,24,25,False,False
527,32,16.74,95,38,False,False
529,39,15.01,104,41,False,False
557,40,122.99,45,46,False,False
561,8,89.99,23,9,False,False
564,5,25.98,8,6,False,False
596,9,225.04,25,9,False,False
600,23,68.81,51,24,False,False
621,9,140.81,22,10,False,False
622,24,320.98,35,26,False,False
626,16,300.65,18,18,False,False
643,32,63.94,45,37,False,False
659,50,3.98,122,60,True,False
661,50,120.33,109,59,True,False
690,24,81.32,31,24,False,False
699,43,73.98,123,51,False,False
716,19,218.08,50,21,False,False
720,27,29.99,60,30,False,False
723,22,80.98,60,24,False,False
725,21,9.85,47,24,False,False
749,70,28.48,145,75,True,False
758,20,26.31,50,23,False,False
763,15,39.98,33,17,False,False
794,49,2.88,96,53,True,False
795,17,3.28,40,19,False,False
796,19,2.94,52,19,False,False
805,2,12.64,2,2,False,False
807,8,14.34,24,9,False,False
822,40,130.98,119,44,False,False
824,9,160.98,13,9,False,False
827,10,100.89,23,10,False,False
840,46,34.58,72,53,False,False
849,43,9.93,52,45,False,False
865,35,2.94,58,37,False,False
866,38,2.78,62,38,False,False
870,5,2.98,10,6,False,False
872,22,5.34,61,25,False,False
873,46,4.55,46,51,False,False
874,28,19.84,59,33,False,False
877,38,2.21,49,44,False,False
891,12,1.76,28,13,False,False
901,2,110.98,5,2,False,False
904,12,276.2,36,12,False,False
906,21,138.14,41,23,False,False
908,22,42.76,39,22,False,False
913,13,65.99,38,15,False,False
917,28,70.98,83,31,False,False
937,17,3.15,17,18,False,False
948,42,9.49,79,48,False,False
950,9,70.98,10,10,False,False
956,46,6.48,64,48,False,False
961,46,9.06,118,54,False,False
964,8,64.65,8,8,False,False
991,22,1.88,54,26,False,False
998,8,1.88,11,8,False,False
1005,34,125.99,92,38,False,True
1023,15,95.99,29,18,False,False
1038,47,6.35,89,55,False,False
1039,3,19.99,9,3,False,False
1046,15,15.51,30,16,False,False
1047,44,13.48,47,45,False,False
1048,29,16.91,47,34,False,False
1062,27,43.57,54,28,False,False
1071,15,90.48,31,18,False,False
1074,17,49.99,41,18,False,False
1076,44,10.52,61,51,False,False
1080,16,3.98,37,17,False,False
1088,44,179.99,48,51,False,False
1092,15,22.24,20,16,False,False
1099,10,23.99,18,12,False,False
1103,5,15.04,10,6,False,False
1116,1,5.8,2,1,False,False
1119,48,5.43,76,49,True,False
1122,14,9.27,35,14,False,False
1127,11,11.34,28,13,False,False
1129,25,12.28,64,30,False,False
1147,34,6.48,43,35,False,False
1151,15,55.98,17,16,False,False
1171,25,19.98,70,26,False,False
1180,18,4.98,46,21,False,False
1184,27,4.98,61,31,False,False
1196,48,4.28,139,52,False,False
1201,60,6.68,149,61,True,False
1217,18,6.48,44,21,False,False
1221,48,6.48,119,50,True,False
1237,26,6.48,70,30,False,False
1245,27,6.48,43,29,False,False
1247,44,19.98,100,46,False,False
1257,26,205.99,70,27,False,False
7,31,4.84,91,35,False,False
24,2,210.55,3,2,False,False
37,14,5.4,22,16,False,False
44,22,125.99,38,25,False,False
49,26,95.99,31,29,False,False
58,7,65.99,13,7,False,False
63,38,39.48,74,45,False,False
91,12,35.99,22,12,False,False
92,23,55.99,58,24,False,False
103,24,4.38,34,27,False,False
107,15,7.45,44,15,False,False
115,18,4.91,22,20,False,False
117,8,8.62,23,9,False,False
127,42,12.98,67,46,False,False
131,30,9.31,39,32,False,False
153,3,83.93,6,3,False,False
158,16,2.18,21,17,False,False
161,20,5.18,25,22,False,False
176,40,6.3,115,48,False,False
177,6,3.08,9,7,False,False
181,39,3.69,87,41,False,False
190,68,3.69,121,76,True,False
194,3,2.88,8,3,False,False
195,25,4.91,66,26,False,False
196,36,6.3,53,37,False,False
229,6,4.98,14,6,False,False
230,30,10.44,70,34,False,False
234,44,1.7,57,44,False,False
237,31,1.26,56,32,False,False
247,53,10.89,62,62,True,False
248,12,39.48,31,14,False,False
254,43,42.98,126,44,False,False
258,23,7.99,66,27,False,False
265,6,146.34,18,6,False,False
267,39,95.95,107,46,False,False
269,32,5.74,58,32,False,False
276,28,7.28,53,29,False,False
283,14,22.01,16,15,False,False
294,26,400.98,65,27,False,False
304,43,150.98,84,50,False,False
319,9,17.98,25,10,False,False
320,33,199.99,97,39,False,False
324,46,120.97,91,55,False,False
328,7,8.69,14,7,False,False
351,42,1.82,108,50,False,False
362,33,9.48,58,39,False,False
363,86,4.97,205,92,True,False
379,35,7.7,95,38,False,False
380,27,105.34,46,32,False,False
381,9,51.65,15,10,False,False
398,23,55.48,25,23,False,False
423,22,1.74,34,24,False,False
424,13,6.98,36,13,False,False
434,45,7.38,114,45,False,False
435,49,9.98,76,56,True,False
436,50,15.14,135,54,True,False
437,20,4.18,47,20,False,False
455,50,49.43,64,52,True,False
466,42,22.23,59,43,False,False
482,22,30.42,34,24,False,False
492,56,111.03,158,61,True,False
493,32,55.94,87,34,False,False
500,16,38.06,37,18,False,False
504,19,17.24,57,20,False,False
542,24,14.48,45,26,False,False
557,4,122.99,7,4,False,False
561,13,89.99,38,14,False,False
570,20,300.97,28,21,False,False
582,46,599.99,75,47,False,False
585,38,808.49,56,40,False,False
591,36,500.98,59,38,False,False
610,7,44.43,10,8,False,False
626,12,300.65,16,12,False,False
638,1,178.47,1,1,False,False
649,37,20.89,79,39,False,False
653,41,11.5,59,46,False,False
663,15,8.46,25,16,False,False
671,74,4.98,170,77,True,False
672,39,8.46,86,43,False,False
680,40,40.98,102,43,False,False
682,17,7.98,26,18,False,False
689,24,70.89,51,24,False,False
712,4,2036.48,6,4,False,False
714,22,90.97,62,24,False,False
718,14,28.53,37,15,False,False
719,13,15.98,28,15,False,False
721,53,100.98,106,63,True,False
724,8,30.98,22,8,False,False
730,6,125.99,8,6,False,False
731,20,125.99,27,23,False,False
737,26,5.08,26,26,False,False
740,85,7.59,136,90,True,False
744,3,17.48,6,3,False,False
749,42,28.48,111,43,False,False
754,31,8.56,83,31,False,False
758,35,26.31,52,38,False,False
761,43,20.97,117,47,False,False
769,6,104.85,7,6,False,False
778,41,5.98,47,43,False,False
789,37,2.88,46,38,False,False
790,31,4.28,87,37,False,False
814,25,130.98,68,27,False,False
823,11,180.98,19,12,False,False
824,33,160.98,34,34,False,False
835,3,3502.14,3,3,False,False
840,41,34.58,56,44,False,False
841,41,264.98,60,42,False,False
842,30,145.45,40,31,False,False
849,19,9.93,29,19,False,False
865,39,2.94,58,43,False,False
870,34,2.98,34,39,False,False
878,12,5.84,14,14,False,False
881,30,195.99,61,33,False,False
890,9,7.64,16,9,False,False
892,39,1.89,80,39,False,False
906,14,138.14,33,15,False,False
912,48,7.08,124,50,True,False
918,28,40.97,69,28,False,False
926,10,279.81,11,11,False,False
927,47,328.14,84,52,True,False
929,38,120.98,103,45,False,False
938,38,3.52,103,41,False,False
939,6,70.98,14,6,False,False
943,27,29.34,52,31,False,False
976,4,11.97,4,4,False,False
983,46,4.98,117,47,False,False
992,48,11.97,91,57,True,False
1001,39,65.99,47,41,False,False
1005,48,125.99,119,57,True,False
1011,5,2.18,13,5,False,False
1022,39,155.99,61,41,False,False
1044,73,107.53,98,77,True,False
1060,20,125.99,27,20,False,False
1063,21,21.38,54,23,False,False
1072,29,99.99,51,34,False,False
1095,42,45.19,122,47,False,False
1096,40,37.7,76,44,False,False
1102,14,40.99,38,16,False,False
1109,13,42.8,26,14,False,False
1121,17,6.69,44,18,False,False
1123,39,8.17,99,44,False,False
1128,11,35.44,20,12,False,False
1133,29,18.97,78,34,False,False
1139,41,5.98,45,47,False,False
1148,34,6.48,57,40,False,False
1150,39,12.28,107,44,False,False
1159,44,6.68,115,46,False,False
1165,7,5.98,19,7,False,False
1172,30,48.04,42,32,False,False
1175,26,55.48,66,28,False,False
1180,1,4.98,2,1,False,True
1193,45,6.48,106,46,False,False
1209,20,6.48,46,22,False,False
1228,23,6.48,29,25,False,False
1230,15,6.48,32,18,False,False
1231,44,6.48,58,47,False,False
1235,31,6.48,73,37,False,False
7,5,4.84,11,6,False,False
29,34,294.62,76,35,False,False
32,44,65.99,85,51,False,False
37,10,5.4,26,11,False,False
51,20,65.99,43,24,False,False
84,82,20.99,224,95,True,False
94,44,35.99,98,44,False,False
122,4,3.29,7,4,False,False
132,49,8.57,147,49,True,False
135,36,6.88,53,38,False,False
150,2,5.81,5,2,False,False
152,25,3.41,56,29,False,False
164,6,1.81,12,6,False,False
166,34,240.98,64,36,False,False
183,28,4.13,47,28,False,False
189,37,2.89,107,39,False,False
193,44,4.13,51,48,False,False
197,50,3.75,64,51,True,False
212,4,1.95,5,4,False,False
219,10,20.98,10,11,False,False
238,57,105.49,111,66,True,False
253,40,22.98,51,41,False,False
262,36,145.98,41,41,False,False
263,41,259.71,78,46,False,False
268,1,1.48,2,1,False,False
269,26,5.74,45,28,False,False
272,17,2.52,37,18,False,False
291,25,218.75,38,27,False,False
295,23,376.13,67,27,False,False
303,32,140.98,62,34,False,False
313,15,9.99,41,18,False,False
340,23,3.69,25,23,False,False
347,33,32.48,58,39,False,False
355,6,20.24,13,7,False,False
361,6,9.77,6,7,False,False
362,19,9.48,52,22,False,False
371,7,4.98,15,7,False,False
375,23,40.97,45,23,False,False
396,23,3.8,40,27,False,False
397,17,205.99,24,18,False,False
404,45,105.29,90,45,False,False
425,7,12.44,13,8,False,False
427,1,5.89,2,1,False,False
435,41,9.98,111,47,False,False
453,25,500.97,53,28,False,False
456,29,6.48,77,34,False,False
461,41,17.67,54,41,False,True
472,13,33.62,23,15,False,False
517,42,165.98,51,44,False,False
529,30,15.01,52,32,False,False
540,22,120.98,30,26,False,False
541,39,7.68,108,46,False,False
562,54,300.98,76,56,True,False
579,11,10.91,22,11,False,False
587,32,100.97,57,34,False,False
601,20,34.76,21,21,False,False
605,39,111.96,59,41,False,False
611,34,296.18,77,34,False,False
625,17,31.76,45,19,False,False
636,15,363.25,38,15,False,False
640,19,78.69,34,21,False,False
651,35,30.98,45,41,False,False
664,41,8.32,75,49,False,False
668,29,31.11,87,34,False,False
670,13,7.37,20,15,False,False
680,9,40.98,9,10,False,False
702,79,155.99,105,84,True,False
716,85,218.08,94,101,True,False
718,34,28.53,80,40,False,False
733,25,10.98,42,30,False,False
735,20,12.88,50,23,False,False
755,7,33.94,10,8,False,False
759,5,83.1,12,5,False,False
760,42,65.99,119,44,False,False
764,34,50.98,83,36,False,False
776,3,5.84,6,3,False,False
796,41,2.94,71,48,False,False
798,22,3.28,22,22,False,False
808,23,53.98,46,24,False,False
824,23,160.98,66,25,False,False
848,17,2.16,25,18,False,False
851,2,11.48,2,2,False,False
852,39,205.99,69,42,False,False
856,31,18.99,72,33,False,False
865,47,2.94,67,51,False,False
890,39,7.64,90,42,False,False
894,29,286.85,63,31,False,False
904,22,276.2,28,23,False,False
907,37,128.24,43,42,False,False
910,17,349.45,31,19,False,False
912,37,7.08,80,42,False,False
916,33,95.99,55,39,False,False
930,29,114.98,66,29,False,False
933,48,370.98,106,50,True,False
934,23,140.98,53,23,False,False
938,13,3.52,32,13,False,False
940,35,3.14,71,37,False,False
952,44,3.75,116,51,False,False
958,10,96.45,29,12,False,False
960,9,8.34,19,9,False,False
962,6,19.98,13,6,False,False
975,48,8.67,115,53,True,True
985,3,2.98,5,3,False,False
1011,30,2.18,67,35,False,False
1015,24,6.78,70,26,False,False
1019,10,110.99,18,12,False,False
1029,42,11.99,88,46,False,False
1035,28,65.99,28,32,False,False
1043,48,70.71,100,53,True,False
1053,44,20.98,62,52,False,False
1060,11,125.99,21,11,False,False
1064,42,60.97,45,47,False,False
1072,17,99.99,18,19,False,False
1074,28,49.99,83,30,False,False
1088,16,179.99,29,16,False,False
1110,45,7.1,92,54,False,False
1129,3,12.28,9,3,False,False
1137,43,40.99,120,47,False,False
1159,11,6.68,30,11,False,False
1164,12,22.84,31,12,False,False
1179,30,9.99,37,32,False,False
1180,80,4.98,146,83,True,False
1181,38,6.68,69,39,False,False
1187,10,6.68,24,11,False,False
1193,30,6.48,53,30,False,False
1194,40,6.68,45,48,False,False
1201,38,6.68,42,38,False,False
1202,26,5.78,35,28,False,False
1208,54,5.98,117,54,True,False
1215,15,22.84,28,18,False,False
1217,21,6.48,43,22,False,False
1229,39,6.48,77,45,False,False
1230,15,6.48,39,16,False,False
1247,54,19.98,68,60,True,False
1257,13,205.99,14,15,False,False
1262,22,65.99,54,23,False,False
20,43,175.99,72,43,False,False
37,8,5.4,8,9,False,False
52,33,65.99,51,33,False,False
63,20,39.48,47,24,False,False
67,10,65.99,15,10,False,False
83,34,85.99,51,37,False,False
86,16,55.99,44,16,False,False
91,30,35.99,85,35,False,False
96,45,20.99,86,49,False,False
98,45,85.99,97,52,False,False
101,2,85.99,6,2,False,False
107,12,7.45,24,14,False,False
115,4,4.91,10,4,False,False
116,7,14.45,11,8,False,False
118,37,44.01,47,44,False,False
124,61,15.73,132,65,True,False
150,37,5.81,58,42,False,False
160,34,7.3,60,40,False,False
186,40,2.61,107,43,False,False
192,16,2.88,18,19,False,False
197,20,3.75,51,20,False,False
224,4,1.98,12,4,False,False
252,38,30.98,79,38,False,False
259,35,16.99,105,40,False,False
275,36,46.89,92,36,False,False
293,23,348.21,59,26,False,False
315,29,699.99,84,30,False,False
321,3,699.99,4,3,False,False
322,10,599.99,15,11,False,False
323,47,449.99,112,47,True,False
331,2,80.98,3,2,False,False
335,39,550.98,74,45,False,False
340,47,3.69,52,51,False,False
345,46,1.68,108,46,False,False
362,23,9.48,59,26,False,False
363,49,4.97,118,56,True,False
365,49,13.73,116,55,True,False
378,75,15.42,195,79,True,False
386,21,415.88,23,22,False,False
388,24,5.85,32,27,False,False
389,47,4.26,87,49,False,False
396,7,3.8,17,8,False,False
421,39,28.28,101,44,False,False
431,38,8.75,70,42,False,False
432,45,12.07,117,45,False,False
438,6,2.08,7,7,False,False
460,7,60.98,19,8,False,False
461,66,17.67,182,70,True,False
478,23,5.81,53,26,False,False
517,27,165.98,41,31,False,False
519,1,223.98,1,1,False,False
528,5,15.99,15,5,False,False
535,32,8.85,51,32,False,False
547,36,1.88,41,39,False,False
553,3,50.98,7,3,False,False
555,49,258.98,65,58,True,False
559,35,350.99,99,42,False,False
564,31,25.98,56,32,False,False
570,23,300.97,63,23,False,False
576,7,15.7,15,8,False,False
581,46,12.99,127,54,False,False
603,19,209.37,20,19,False,False
617,25,70.98,46,26,False,False
620,21,159.31,46,25,False,False
624,2,100.98,5,2,False,False
627,49,76.72,138,50,True,False
638,41,178.47,100,46,False,False
659,40,3.98,111,46,False,False
